elemento,grupo,perfil,rol_critico,combo,extremo,material,Fy_kg_cm2,E_kg_cm2,A_cm2,Ix_cm4,Iy_cm4,rx_cm,ry_cm,J_cm4,Cw_cm6,d_mm,h_mm,bf_mm,tf_mm,tw_mm,lambda_f_comp,lambda_f_r_comp,lambda_w_comp,lambda_w_r_comp,clasificacion_compresion,Q_local,Kx,Ky,Kz,L_m,KL_rx,KL_ry,Fe_x_MPa,Fe_y_MPa,Fe_torsional_MPa,Fcr_x_MPa,Fcr_y_MPa,Fcr_torsional_MPa,Pn_fluencia_N,Pn_pandeo_x_N,Pn_pandeo_y_N,Pn_torsional_N,Pn_control_N,PR_N,estado_limite_axial,Lb_m,Cb,MRx_Nm,MRy_Nm,estado_limite_flexion_x,estado_limite_flexion_y,Vy_max_N,Vz_max_N,VRy_N,VRz_N,Pu_N,Mux_Nm,Muy_Nm,M_resultante_Nm,ratio_axial,ratio_mx,ratio_my,ratio_flexion,interaccion_pm,ecuacion_interaccion,utilizacion_cortante_y,utilizacion_cortante_z,utilizacion_control,limite_esbeltez,cumple_esbeltez,p_delta_global,p_delta_local,requisitos_sismicos,dictamen
306,Columna_1,IR 610 x 113.1,interaccion,SISMO_DOWN_1,I,A992,3515.0,2039696.5324550178,144.6,87409.0,3434.0,24.6,4.9,112.00000000000001,2980747.9999999995,608.0,548.0,229.0,17.3,11.2,6.61849710982659,13.487578184819077,48.92857142857143,35.88659195603647,esbelta,0.9526771833988503,1.0,1.0,1.0,3.200000000000001,13.008130081300816,65.30612244897961,11666.920434945801,462.8904085581478,727.4368078705386,324.6548662337071,244.0837377655958,271.9271902371924,4750161.700217002,4694509.365739404,3529450.8480905155,3932067.1708298023,3529450.8480905155,3176505.763281464,pandeo_flexion_y,3.200000000000001,1.0,903980.5182653331,145549.15515,PLT,fluencia,19329.62510688297,4766.5366964026825,1475365.683474,1267972.102656,415368.0295767031,7376.535641336458,31059.021649592672,31922.97141397983,0.130762561295532,0.008160060413128641,0.2133919748114228,0.22155203522455144,0.2869333158723174,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.013101582423530465,0.0037591810469791076,0.2869333158723174,200.0,True,Incluido mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar B1/B2 si el metodo de proyecto lo exige.,"Orientacion_Beta define los ejes fuerte y debil; conexiones, panel de nudo y continuidad requieren revision independiente.",Cumple
307,Columna_1,IR 610 x 113.1,interaccion,SISMO_DOWN_1,J,A992,3515.0,2039696.5324550178,144.6,87409.0,3434.0,24.6,4.9,112.00000000000001,2980747.9999999995,608.0,548.0,229.0,17.3,11.2,6.61849710982659,13.487578184819077,48.92857142857143,35.88659195603647,esbelta,0.9526771833988503,1.0,1.0,1.0,3.200000000000001,13.008130081300816,65.30612244897961,11666.920434945801,462.8904085581478,727.4368078705386,324.6548662337071,244.0837377655958,271.9271902371924,4750161.700217002,4694509.365739404,3529450.8480905155,3932067.1708298023,3529450.8480905155,3176505.763281464,pandeo_flexion_y,3.200000000000001,1.0,903980.5182653331,145549.15515,PLT,fluencia,18447.850522195007,15051.90272656836,1475365.683474,1267972.102656,318529.54532866465,23819.027462270657,29474.84163016608,37896.073126008385,0.10027670939894981,0.026349049543653306,0.20250781668770187,0.22885686623135518,0.27899522093083007,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.012503917319505764,0.011870846917719554,0.27899522093083007,200.0,True,Incluido mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar B1/B2 si el metodo de proyecto lo exige.,"Orientacion_Beta define los ejes fuerte y debil; conexiones, panel de nudo y continuidad requieren revision independiente.",Cumple
108,Columna_1,IR 610 x 113.1,interaccion,SISMO_DOWN_1,I,A992,3515.0,2039696.5324550178,144.6,87409.0,3434.0,24.6,4.9,112.00000000000001,2980747.9999999995,608.0,548.0,229.0,17.3,11.2,6.61849710982659,13.487578184819077,48.92857142857143,35.88659195603647,esbelta,0.9526771833988503,1.0,1.0,1.0,3.2,13.008130081300813,65.3061224489796,11666.920434945809,462.89040855814795,727.4368078705388,324.6548662337071,244.08373776559583,271.92719023719246,4750161.700217002,4694509.365739404,3529450.848090516,3932067.170829803,3529450.848090516,3176505.7632814646,pandeo_flexion_y,3.2,1.0,903980.5182653333,145549.15515,PLT,fluencia,3018.226209477905,51152.3986166396,1475365.683474,1267972.102656,393148.1126793482,168212.40590633146,4342.693378090382,168268.4536286363,0.1237674797332052,0.18607968037753478,0.029836610000345865,0.21591629037788065,0.27780003024448324,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.0020457478734160176,0.04034189593721464,0.27780003024448324,200.0,True,Incluido mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar B1/B2 si el metodo de proyecto lo exige.,"Orientacion_Beta define los ejes fuerte y debil; conexiones, panel de nudo y continuidad requieren revision independiente.",Cumple
407,Columna_1,IR 610 x 113.1,interaccion,SISMO_DOWN_1,J,A992,3515.0,2039696.5324550178,144.6,87409.0,3434.0,24.6,4.9,112.00000000000001,2980747.9999999995,608.0,548.0,229.0,17.3,11.2,6.61849710982659,13.487578184819077,48.92857142857143,35.88659195603647,esbelta,0.9526771833988503,1.0,1.0,1.0,3.1999999999999993,13.00813008130081,65.30612244897958,11666.920434945814,462.8904085581481,727.4368078705393,324.6548662337071,244.08373776559583,271.92719023719246,4750161.700217002,4694509.365739404,3529450.848090516,3932067.170829803,3529450.848090516,3176505.7632814646,pandeo_flexion_y,3.1999999999999993,1.0,903980.5182653334,145549.15515,PLT,fluencia,19308.903999476075,20949.91726958304,1475365.683474,1267972.102656,137417.62748566395,33049.02095564517,31592.239292275248,45719.879370215465,0.04326062589721409,0.03655943937714897,0.21705546321939778,0.25361490259654673,0.2752452155451538,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.013087537697101621,0.016522380283998044,0.2752452155451538,200.0,True,Incluido mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar B1/B2 si el metodo de proyecto lo exige.,"Orientacion_Beta define los ejes fuerte y debil; conexiones, panel de nudo y continuidad requieren revision independiente.",Cumple
203,Columna_1,IR 610 x 113.1,interaccion,SISMO_DOWN_1,I,A992,3515.0,2039696.5324550178,144.6,87409.0,3434.0,24.6,4.9,112.00000000000001,2980747.9999999995,608.0,548.0,229.0,17.3,11.2,6.61849710982659,13.487578184819077,48.92857142857143,35.88659195603647,esbelta,0.9526771833988503,1.0,1.0,1.0,3.2,13.008130081300813,65.3061224489796,11666.920434945809,462.89040855814795,727.4368078705388,324.6548662337071,244.08373776559583,271.92719023719246,4750161.700217002,4694509.365739404,3529450.848090516,3932067.170829803,3529450.848090516,3176505.7632814646,pandeo_flexion_y,3.2,1.0,903980.5182653333,145549.15515,PLT,fluencia,18471.485648547638,5305.871060524618,1475365.683474,1267972.102656,351588.1484841997,12073.208116232254,29640.7665465467,32005.271373396263,0.1106839321837069,0.013355606533866218,0.20364780898933785,0.21700341552320407,0.2723453816150575,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.012519937162326682,0.004184532963627904,0.2723453816150575,200.0,True,Incluido mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar B1/B2 si el metodo de proyecto lo exige.,"Orientacion_Beta define los ejes fuerte y debil; conexiones, panel de nudo y continuidad requieren revision independiente.",Cumple
410,Columna_1,IR 610 x 113.1,interaccion,SISMO_DOWN_1,J,A992,3515.0,2039696.5324550178,144.6,87409.0,3434.0,24.6,4.9,112.00000000000001,2980747.9999999995,608.0,548.0,229.0,17.3,11.2,6.61849710982659,13.487578184819077,48.92857142857143,35.88659195603647,esbelta,0.9526771833988503,1.0,1.0,1.0,3.1999999999999993,13.00813008130081,65.30612244897958,11666.920434945814,462.8904085581481,727.4368078705393,324.6548662337071,244.08373776559583,271.92719023719246,4750161.700217002,4694509.365739404,3529450.848090516,3932067.170829803,3529450.848090516,3176505.7632814646,pandeo_flexion_y,3.1999999999999993,1.0,903980.5182653334,145549.15515,PLT,fluencia,19249.62736910851,6064.479559695937,1475365.683474,1267972.102656,172595.87051983966,7322.068149909124,32732.449030320022,33541.405777254055,0.054335135328557015,0.00809980746483297,0.2248893097083705,0.23298911717320347,0.260156684837482,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.013047360111956773,0.004782817813572374,0.260156684837482,200.0,True,Incluido mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar B1/B2 si el metodo de proyecto lo exige.,"Orientacion_Beta define los ejes fuerte y debil; conexiones, panel de nudo y continuidad requieren revision independiente.",Cumple
202,Columna_1,IR 610 x 113.1,interaccion,SISMO_DOWN_1,I,A992,3515.0,2039696.5324550178,144.6,87409.0,3434.0,24.6,4.9,112.00000000000001,2980747.9999999995,608.0,548.0,229.0,17.3,11.2,6.61849710982659,13.487578184819077,48.92857142857143,35.88659195603647,esbelta,0.9526771833988503,1.0,1.0,1.0,3.2,13.008130081300813,65.3061224489796,11666.920434945809,462.89040855814795,727.4368078705388,324.6548662337071,244.08373776559583,271.92719023719246,4750161.700217002,4694509.365739404,3529450.848090516,3932067.170829803,3529450.848090516,3176505.7632814646,pandeo_flexion_y,3.2,1.0,903980.5182653333,145549.15515,PLT,fluencia,17495.438260527688,4269.7783977498075,1475365.683474,1267972.102656,370649.57991220284,6722.11945399059,28171.631196876297,28962.52223558115,0.11668468673870945,0.007436133100401104,0.1935540688494082,0.20099020194980932,0.25933254531916405,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.01185837413496815,0.0033674072077816016,0.25933254531916405,200.0,True,Incluido mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar B1/B2 si el metodo de proyecto lo exige.,"Orientacion_Beta define los ejes fuerte y debil; conexiones, panel de nudo y continuidad requieren revision independiente.",Cumple
109,Columna_1,IR 610 x 113.1,interaccion,SISMO_DOWN_1,I,A992,3515.0,2039696.5324550178,144.6,87409.0,3434.0,24.6,4.9,112.00000000000001,2980747.9999999995,608.0,548.0,229.0,17.3,11.2,6.61849710982659,13.487578184819077,48.92857142857143,35.88659195603647,esbelta,0.9526771833988503,1.0,1.0,1.0,3.2,13.008130081300813,65.3061224489796,11666.920434945809,462.89040855814795,727.4368078705388,324.6548662337071,244.08373776559583,271.92719023719246,4750161.700217002,4694509.365739404,3529450.848090516,3932067.170829803,3529450.848090516,3176505.7632814646,pandeo_flexion_y,3.2,1.0,903980.5182653333,145549.15515,PLT,fluencia,2536.2657932667685,41908.22887736727,1475365.683474,1267972.102656,512641.9047171652,135108.27536105626,4226.985921632408,135174.38174824652,0.16138547917746715,0.14945927775116027,0.029041638319893797,0.17850091607105406,0.25919365565978764,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.0017190760376740622,0.033051380854186616,0.25919365565978764,200.0,True,Incluido mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar B1/B2 si el metodo de proyecto lo exige.,"Orientacion_Beta define los ejes fuerte y debil; conexiones, panel de nudo y continuidad requieren revision independiente.",Cumple
310,Columna_1,IR 610 x 113.1,interaccion,SISMO_DOWN_1,I,A992,3515.0,2039696.5324550178,144.6,87409.0,3434.0,24.6,4.9,112.00000000000001,2980747.9999999995,608.0,548.0,229.0,17.3,11.2,6.61849710982659,13.487578184819077,48.92857142857143,35.88659195603647,esbelta,0.9526771833988503,1.0,1.0,1.0,3.200000000000001,13.008130081300816,65.30612244897961,11666.920434945801,462.8904085581478,727.4368078705386,324.6548662337071,244.0837377655958,271.9271902371924,4750161.700217002,4694509.365739404,3529450.8480905155,3932067.1708298023,3529450.8480905155,3176505.763281464,pandeo_flexion_y,3.200000000000001,1.0,903980.5182653331,145549.15515,PLT,fluencia,15743.59344363184,8697.879117860386,1475365.683474,1267972.102656,393750.04058057297,13169.63712119316,25334.57820624931,28553.111823275434,0.12395697345557863,0.01456849661590567,0.1740620079871986,0.18863050460310427,0.2506089913308936,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.010670977114338774,0.006859677038352093,0.2506089913308936,200.0,True,Incluido mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar B1/B2 si el metodo de proyecto lo exige.,"Orientacion_Beta define los ejes fuerte y debil; conexiones, panel de nudo y continuidad requieren revision independiente.",Cumple
303,Columna_1,IR 610 x 113.1,interaccion,SISMO_DOWN_1,J,A992,3515.0,2039696.5324550178,144.6,87409.0,3434.0,24.6,4.9,112.00000000000001,2980747.9999999995,608.0,548.0,229.0,17.3,11.2,6.61849710982659,13.487578184819077,48.92857142857143,35.88659195603647,esbelta,0.9526771833988503,1.0,1.0,1.0,3.200000000000001,13.008130081300816,65.30612244897961,11666.920434945801,462.8904085581478,727.4368078705386,324.6548662337071,244.0837377655958,271.9271902371924,4750161.700217002,4694509.365739404,3529450.8480905155,3932067.1708298023,3529450.8480905155,3176505.763281464,pandeo_flexion_y,3.200000000000001,1.0,903980.5182653331,145549.15515,PLT,fluencia,18380.86720539782,3469.6454737064505,1475365.683474,1267972.102656,217634.5699466285,8676.790221162079,29446.35375191478,30698.117822188375,0.06851382813856532,0.009598426122956886,0.2023120898336233,0.2119105159565802,0.24616743002586286,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.012458516157239698,0.002736373668189262,0.24616743002586286,200.0,True,Incluido mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar B1/B2 si el metodo de proyecto lo exige.,"Orientacion_Beta define los ejes fuerte y debil; conexiones, panel de nudo y continuidad requieren revision independiente.",Cumple
